time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1990-03-08T09:42:19.830Z,36.451,137.641,10,4.1,mb,,,,1.3,us,usp00046b3,2014-11-07T00:45:54.371Z,"20 km WSW of ?machi, Japan",earthquake,,,,2,reviewed,us,us
1990-03-08T10:34:29.960Z,28.393,130.498,33,4.1,mb,,,,1.1,us,usp00046b9,2014-11-07T00:45:54.469Z,"99 km E of Naze, Japan",earthquake,,,,2,reviewed,us,us
1990-03-09T08:13:20.810Z,32.378,140.831,75.3,4.6,mb,,,,1,us,usp00046ck,2014-11-07T00:45:54.579Z,"Izu Islands, Japan region",earthquake,,16,,8,reviewed,us,us
1990-03-11T05:03:24.940Z,34.15,135.33,33,4.6,mb,,,,1.5,us,usp00046eq,2014-11-07T00:45:54.833Z,"10 km E of Kainan, Japan",earthquake,,,,4,reviewed,us,us
1990-03-11T14:04:12.080Z,34.801,139.444,131.3,4.4,mb,,,,0.5,us,usp00046f5,2014-11-07T00:45:54.888Z,"37 km ESE of It?, Japan",earthquake,,10.9,,5,reviewed,us,us
1990-03-11T22:46:34.680Z,33.493,138.654,24.4,5.5,mw,,,,1.3,us,usp00046fq,2022-04-28T19:55:36.760Z,"129 km SSE of ?yama, Japan",earthquake,,,,,reviewed,us,hrv
1990-03-12T08:45:31.460Z,33.9,140.876,78.9,4.6,mb,,,,1.4,us,usp00046gd,2014-11-07T00:45:55.005Z,"147 km SSE of Katsuura, Japan",earthquake,,27,,7,reviewed,us,us
1990-03-14T15:57:48.830Z,29.212,142.319,33,4.6,mb,,,,1,us,usp00046kt,2014-11-07T00:45:55.860Z,"Izu Islands, Japan region",earthquake,,,,4,reviewed,us,us
1990-03-14T18:43:27.900Z,39.864,142.783,33,4.6,mb,,,,1.1,us,usp00046kz,2014-11-07T00:45:56.013Z,"76 km ENE of Miyako, Japan",earthquake,,,,15,reviewed,us,us
1990-03-15T08:13:30.360Z,29.043,142.36,38.7,4.7,mb,,,,0.8,us,usp00046mp,2014-11-07T00:45:56.961Z,"Izu Islands, Japan region",earthquake,,,,13,reviewed,us,us
1990-03-20T01:12:19.720Z,27.22,141.605,47,5.8,mw,,,,0.9,us,usp00046uh,2022-04-28T19:55:57.893Z,"Bonin Islands, Japan region",earthquake,,,,,reviewed,us,hrv
1990-03-20T15:35:15.290Z,39.278,138.735,33,4.7,mb,,,,0.8,us,usp00046v6,2014-11-07T00:45:57.702Z,"104 km WNW of Sakata, Japan",earthquake,,,,10,reviewed,us,us
1990-03-20T22:04:48.440Z,29.496,131.595,31.4,5.5,mw,,,,0.9,us,usp00046vp,2022-04-28T19:55:59.148Z,"131 km SE of Koshima, Japan",earthquake,,,,,reviewed,us,hrv
1990-03-21T10:14:45.250Z,39.401,143.502,33,4.2,mb,,,,0.7,us,usp00046we,2014-11-07T00:45:57.833Z,"133 km E of Yamada, Japan",earthquake,,,,1,reviewed,us,us
1990-03-23T20:09:50.790Z,36.537,141.558,33,4.7,mb,,,,1,us,usp00046zc,2014-11-07T00:45:58.286Z,"77 km ESE of Kitaibaraki, Japan",earthquake,,,,2,reviewed,us,us
1990-03-26T03:17:36.110Z,29.951,132.04,33,4.9,mb,,,,1.1,us,usp0004731,2014-11-07T00:45:59.158Z,"132 km SE of Nishinoomote, Japan",earthquake,,,,5,reviewed,us,us
1990-03-27T15:35:25.690Z,29.445,131.436,33,4.6,mb,,,,1.1,us,usp000474z,2014-11-07T00:45:59.376Z,"123 km SE of Koshima, Japan",earthquake,,,,7,reviewed,us,us
1990-03-29T05:36:42.030Z,44.805,141.673,261.5,4.4,mb,,,,0.9,us,usp000476t,2014-11-07T00:46:00.780Z,"54 km SE of Rishiri Town, Japan",earthquake,,11.5,,29,reviewed,us,us
1990-03-30T10:26:29.880Z,40.428,137.722,299.9,4.2,mb,,,,0.6,us,usp000478c,2014-11-07T00:46:01.084Z,"197 km W of Noshiro, Japan",earthquake,,14.1,,5,reviewed,us,us
1990-03-31T17:42:01.140Z,36.229,137.868,16.3,4.4,mb,,,,1.1,us,usp00047a4,2014-11-07T00:46:01.369Z,"8 km SSW of Toyoshina, Japan",earthquake,,6.2,,4,reviewed,us,us
1990-04-01T07:43:12.080Z,34.415,138.166,41.6,3.9,mb,,,,0.6,us,usp00047av,2014-11-07T00:46:03.156Z,"21 km SSW of ?yama, Japan",earthquake,,11.9,,1,reviewed,us,us
1990-04-01T16:13:05.350Z,24.358,141.188,208,5.4,mw,,,,1,us,usp00047bd,2016-11-09T22:12:36.039Z,"Volcano Islands, Japan region",earthquake,,,,,reviewed,us,hrv
1990-04-02T03:40:44.580Z,29.66,138.15,492.5,4,mb,,,,0.5,us,usp00047bz,2014-11-07T00:46:03.705Z,"Izu Islands, Japan region",earthquake,,12.8,,6,reviewed,us,us
1990-04-02T12:38:59.230Z,29.386,141.862,33,4.9,mb,,,,1.4,us,usp00047ch,2014-11-07T00:46:04.356Z,"Izu Islands, Japan region",earthquake,,,,17,reviewed,us,us
1990-04-02T12:44:37.180Z,29.359,142.054,33,4.5,mb,,,,1.2,us,usp00047cj,2014-11-07T00:46:04.385Z,"Izu Islands, Japan region",earthquake,,,,3,reviewed,us,us
1990-04-03T17:27:05.240Z,28.993,128.766,33,4.9,mb,,,,1.1,us,usp00047dv,2014-11-07T00:46:04.898Z,"98 km NW of Naze, Japan",earthquake,,,,7,reviewed,us,us
